id,홍,태훈,수환,철승,result,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
08682.png,31,31,31,31,OK,,,,31.0
08683.png,3,3,3,3,OK,,,,3.0
08684.png,41,41,41,41,OK,,,,41.0
08688.png,25,25,25,25,OK,,,,25.0
08690.png,8,8,8,8,OK,,,,8.0
08692.png,25,25,25,25,OK,,,,25.0
08694.png,8,8,8,8,OK,,,,8.0
08696.png,15,15,15,15,OK,,,,15.0
08698.png,9,9,9,9,OK,,,,9.0
08699.png,11,11,11,11,OK,,,,11.0
08700.png,42,42,42,42,OK,,,,42.0
08703.png,33,33,33,33,OK,,,,33.0
08711.png,41,41,41,41,OK,,,,41.0
08716.png,9,9,9,9,OK,,,,9.0
08721.png,25,25,25,25,OK,,,,25.0
08727.png,41,41,41,41,OK,,,,41.0
08729.png,33,33,33,33,OK,,,,33.0
08735.png,32,32,32,32,OK,,,,32.0
08737.png,15,15,15,15,OK,,,,15.0
08740.png,27,27,27,27,OK,,,,27.0
08745.png,8,8,8,8,OK,,,,8.0
08746.png,24,24,24,24,OK,,,,24.0
08747.png,33,33,33,33,OK,,,,33.0
08750.png,25,25,25,25,OK,,,,25.0
08751.png,31,31,31,31,OK,,,,31.0
08752.png,9,9,9,9,OK,,,,9.0
08753.png,15,15,15,15,OK,,,,15.0
08755.png,9,9,9,9,OK,,,,9.0
08757.png,15,15,15,15,OK,,,,15.0
08762.png,9,9,9,9,OK,,,,9.0
08768.png,15,15,15,15,OK,,,,15.0
08769.png,32,32,32,32,OK,,,,32.0
08773.png,27,27,27,27,OK,,,,27.0
08776.png,9,9,9,9,OK,,,,9.0
08785.png,7,7,7,7,OK,,,,7.0
08788.png,7,7,7,7,OK,,,,7.0
08792.png,25,25,25,25,OK,,,,25.0
08793.png,7,7,7,7,OK,,,,7.0
08799.png,25,25,25,25,OK,,,,25.0
08800.png,8,8,8,8,OK,,,,8.0
08805.png,15,15,15,15,OK,,,,15.0
08806.png,15,15,15,15,OK,,,,15.0
08807.png,11,11,11,11,OK,,,,11.0
08809.png,9,9,9,9,OK,,,,9.0
08810.png,11,11,11,11,OK,,,,11.0
08811.png,8,8,8,8,OK,,,,8.0
08812.png,15,15,15,15,OK,,,,15.0
08822.png,8,8,8,8,OK,,,,8.0
08823.png,3,3,3,3,OK,,,,3.0
08828.png,3,3,3,3,OK,,,,3.0
08832.png,41,41,41,41,OK,,,,41.0
08836.png,25,25,25,25,OK,,,,25.0
08843.png,11,11,11,11,OK,,,,11.0
08845.png,14,14,14,14,OK,,,,14.0
08850.png,8,8,8,8,OK,,,,8.0
08852.png,33,33,33,33,OK,,,,33.0
08859.png,24,24,24,24,OK,,,,24.0
08860.png,9,9,9,9,OK,,,,9.0
08864.png,11,11,11,11,OK,,,,11.0
08866.png,25,25,25,25,OK,,,,25.0
08870.png,15,15,15,15,OK,,,,15.0
08871.png,3,3,3,3,OK,,,,3.0
08872.png,3,3,3,3,OK,,,,3.0
08873.png,25,25,25,25,OK,,,,25.0
08874.png,25,25,25,25,OK,,,,25.0
08877.png,14,14,14,14,OK,,,,14.0
08884.png,14,14,14,14,OK,,,,14.0
08888.png,25,25,25,25,OK,,,,25.0
08889.png,31,31,31,31,OK,,,,31.0
08890.png,32,32,32,32,OK,,,,32.0
08894.png,41,41,41,41,OK,,,,41.0
08895.png,24,24,24,24,OK,,,,24.0
08896.png,15,15,15,15,OK,,,,15.0
08898.png,9,9,9,9,OK,,,,9.0
08899.png,31,31,31,31,OK,,,,31.0
08900.png,31,31,31,31,OK,,,,31.0
08906.png,11,11,11,11,OK,,,,11.0
08907.png,7,7,7,7,OK,,,,7.0
08909.png,31,31,31,31,OK,,,,31.0
08914.png,3,3,3,3,OK,,,,3.0
08915.png,7,7,7,7,OK,,,,7.0
08916.png,9,9,9,9,OK,,,,9.0
08923.png,8,8,8,8,OK,,,,8.0
08924.png,7,7,7,7,OK,,,,7.0
08928.png,3,3,3,3,OK,,,,3.0
08930.png,31,31,31,31,OK,,,,31.0
08931.png,33,33,33,33,OK,,,,33.0
08933.png,21,21,21,21,OK,,,,21.0
08936.png,15,15,15,15,OK,,,,15.0
08941.png,33,33,33,33,OK,,,,33.0
08943.png,25,25,25,25,OK,,,,25.0
08948.png,7,7,7,7,OK,,,,7.0
08949.png,25,25,25,25,OK,,,,25.0
08950.png,9,9,9,9,OK,,,,9.0
08952.png,33,33,33,33,OK,,,,33.0
08957.png,31,31,31,31,OK,,,,31.0
08961.png,3,3,3,3,OK,,,,3.0
08964.png,8,8,8,8,OK,,,,8.0
08965.png,14,14,14,14,OK,,,,14.0
08966.png,19,19,19,19,OK,,,,19.0
08971.png,25,25,25,25,OK,,,,25.0
08973.png,11,11,11,11,OK,,,,11.0
08977.png,3,3,3,3,OK,,,,3.0
08978.png,8,8,8,8,OK,,,,8.0
08983.png,33,33,33,33,OK,,,,33.0
08984.png,21,21,21,21,OK,,,,21.0
08986.png,8,8,8,8,OK,,,,8.0
08991.png,19,19,19,19,OK,,,,19.0
08992.png,9,9,9,9,OK,,,,9.0
08994.png,14,14,14,14,OK,,,,14.0
08998.png,25,25,25,25,OK,,,,25.0
09002.png,11,11,11,11,OK,,,,11.0
09003.png,14,14,14,14,OK,,,,14.0
09005.png,14,14,14,14,OK,,,,14.0
09011.png,3,3,3,3,OK,,,,3.0
09012.png,11,11,11,11,OK,,,,11.0
09016.png,9,9,9,9,OK,,,,9.0
09017.png,11,11,11,11,OK,,,,11.0
09022.png,3,3,3,3,OK,,,,3.0
09023.png,3,3,3,3,OK,,,,3.0
09024.png,32,32,32,32,OK,,,,32.0
09025.png,9,9,9,9,OK,,,,9.0
09026.png,11,11,11,11,OK,,,,11.0
09027.png,7,7,7,7,OK,,,,7.0
09030.png,8,8,8,8,OK,,,,8.0
09041.png,33,33,33,33,OK,,,,33.0
09042.png,3,3,3,3,OK,,,,3.0
09043.png,9,9,9,9,OK,,,,9.0
09046.png,31,31,31,31,OK,,,,31.0
09050.png,3,3,3,3,OK,,,,3.0
09055.png,37,37,37,37,OK,,,,37.0
09058.png,9,9,9,9,OK,,,,9.0
09059.png,15,15,15,15,OK,,,,15.0
09060.png,15,15,15,15,OK,,,,15.0
09064.png,11,11,11,11,OK,,,,11.0
09068.png,11,11,11,11,OK,,,,11.0
09071.png,21,21,21,21,OK,,,,21.0
09072.png,7,7,7,7,OK,,,,7.0
09074.png,33,33,33,33,OK,,,,33.0
09076.png,3,3,3,3,OK,,,,3.0
09083.png,25,25,25,25,OK,,,,25.0
09084.png,3,3,3,3,OK,,,,3.0
09094.png,33,33,33,33,OK,,,,33.0
09095.png,24,27,24,24,KO,,,,24.0
09096.png,3,3,3,3,OK,,,,3.0
09099.png,3,3,3,3,OK,,,,3.0
09104.png,8,8,8,8,OK,,,,8.0
09106.png,11,11,11,11,OK,,,,11.0
09107.png,15,15,15,15,OK,,,,15.0
09108.png,25,25,25,25,OK,,,,25.0
09110.png,7,7,7,7,OK,,,,7.0
09111.png,30,30,30,30,OK,,,,30.0
09112.png,3,3,3,3,OK,,,,3.0
09114.png,25,25,25,25,OK,,,,25.0
09115.png,8,8,8,8,OK,,,,8.0
09116.png,8,8,8,8,OK,,,,8.0
09117.png,0,0,0,0,OK,,,,0.0
09126.png,25,25,25,25,OK,,,,25.0
09128.png,3,3,3,3,OK,,,,3.0
09136.png,24,24,24,24,OK,,,,24.0
09139.png,3,3,3,3,OK,,,,3.0
09141.png,32,32,32,32,OK,,,,32.0
09143.png,8,8,8,8,OK,,,,8.0
09145.png,14,14,14,14,OK,,,,14.0
09147.png,24,24,24,24,OK,,,,24.0
09148.png,25,25,25,25,OK,,,,25.0
09157.png,11,11,11,11,OK,,,,11.0
09158.png,27,27,27,25,KO,,,,27.0
09159.png,32,32,32,32,OK,,,,32.0
09160.png,32,32,32,32,OK,,,,32.0
09164.png,37,37,37,37,OK,,,,37.0
09167.png,31,31,31,31,OK,,,,31.0
09174.png,25,25,25,25,OK,,,,25.0
09176.png,8,8,8,8,OK,,,,8.0
09182.png,24,24,24,24,OK,,,,24.0
09184.png,9,9,9,9,OK,,,,9.0
09185.png,11,11,11,11,OK,,,,11.0
09190.png,11,11,11,11,OK,,,,11.0
09192.png,25,25,25,25,OK,,,,25.0
09200.png,7,7,7,7,OK,,,,7.0
09201.png,32,32,32,32,OK,,,,32.0
09206.png,3,3,3,3,OK,,,,3.0
09207.png,25,25,25,25,OK,,,,25.0
09210.png,7,7,7,7,OK,,,,7.0
09211.png,9,9,9,9,OK,,,,9.0
09216.png,24,24,24,24,OK,,,,24.0
09217.png,37,37,37,37,OK,,,,37.0
09221.png,9,9,9,9,OK,,,,9.0
09222.png,21,21,21,21,OK,,,,21.0
09225.png,25,25,25,25,OK,,,,25.0
09228.png,9,9,9,9,OK,,,,9.0
09230.png,15,15,15,15,OK,,,,15.0
09236.png,7,7,7,7,OK,,,,7.0
09243.png,7,7,7,7,OK,,,,7.0
09249.png,31,31,31,31,OK,,,,31.0
09251.png,8,8,8,8,OK,,,,8.0
09258.png,3,3,3,3,OK,,,,3.0
09261.png,25,25,25,25,OK,,,,25.0
09262.png,8,8,8,8,OK,,,,8.0
09264.png,14,14,14,14,OK,,,,14.0
09265.png,7,7,7,7,OK,,,,7.0
09267.png,21,21,21,21,OK,,,,21.0
09268.png,8,8,8,8,OK,,,,8.0
09269.png,9,9,9,9,OK,,,,9.0
09270.png,21,21,21,21,OK,,,,21.0
09278.png,7,7,7,7,OK,,,,7.0
09279.png,11,11,11,11,OK,,,,11.0
09281.png,15,15,15,15,OK,,,,15.0
09290.png,8,8,8,8,OK,,,,8.0
09291.png,11,11,11,11,OK,,,,11.0
09296.png,25,25,25,25,OK,,,,25.0
09300.png,25,25,25,25,OK,,,,25.0
09301.png,8,8,8,8,OK,,,,8.0
09305.png,11,11,11,11,OK,,,,11.0
09307.png,31,31,31,31,OK,,,,31.0
09308.png,11,11,11,11,OK,,,,11.0
09310.png,37,37,37,37,OK,,,,37.0
09312.png,8,8,8,8,OK,,,,8.0
09316.png,14,14,14,14,OK,,,,14.0
09319.png,8,8,8,8,OK,,,,8.0
09321.png,3,3,3,3,OK,,,,3.0
09324.png,3,3,3,3,OK,,,,3.0
09325.png,8,8,8,8,OK,,,,8.0
09330.png,25,25,25,25,OK,,,,25.0
09331.png,7,7,7,7,OK,,,,7.0
09333.png,9,9,9,9,OK,,,,9.0
09338.png,7,7,7,7,OK,,,,7.0
09344.png,14,14,14,14,OK,,,,14.0
09347.png,3,3,3,3,OK,,,,3.0
09352.png,3,3,3,3,OK,,,,3.0
09353.png,11,11,11,11,OK,,,,11.0
09354.png,15,15,15,15,OK,,,,15.0
09359.png,25,25,25,25,OK,,,,25.0
09360.png,14,14,14,14,OK,,,,14.0
09364.png,33,33,33,33,OK,,,,33.0
09366.png,8,8,8,8,OK,,,,8.0
09372.png,33,33,33,33,OK,,,,33.0
09375.png,14,14,14,14,OK,,,,14.0
09378.png,9,9,9,9,OK,,,,9.0
09379.png,33,33,33,33,OK,,,,33.0
09384.png,14,14,14,14,OK,,,,14.0
09388.png,11,11,11,11,OK,,,,11.0
09390.png,8,8,8,8,OK,,,,8.0
09393.png,8,8,8,8,OK,,,,8.0
09396.png,7,7,7,7,OK,,,,7.0
09397.png,33,33,33,33,OK,,,,33.0
09404.png,31,31,31,31,OK,,,,31.0
09409.png,25,25,25,25,OK,,,,25.0
09412.png,11,11,11,11,OK,,,,11.0
09418.png,27,27,27,27,OK,,,,27.0
09423.png,7,7,7,7,OK,,,,7.0
09424.png,8,8,8,8,OK,,,,8.0
09433.png,31,31,31,31,OK,,,,31.0
09436.png,9,9,9,9,OK,,,,9.0
09443.png,24,24,24,24,OK,,,,24.0
09444.png,3,3,3,3,OK,,,,3.0
09452.png,25,25,25,25,OK,,,,25.0
09454.png,7,7,7,7,OK,,,,7.0
09459.png,3,3,3,3,OK,,,,3.0
09462.png,41,41,41,41,OK,,,,41.0
09463.png,11,11,11,11,OK,,,,11.0
09467.png,33,33,33,33,OK,,,,33.0
09475.png,41,41,41,41,OK,,,,41.0
09477.png,8,8,8,8,OK,,,,8.0
09478.png,25,25,25,25,OK,,,,25.0
09482.png,15,15,15,15,OK,,,,15.0
09485.png,25,25,25,25,OK,,,,25.0
09486.png,8,8,8,8,OK,,,,8.0
09490.png,25,25,25,25,OK,,,,25.0
09491.png,9,9,9,9,OK,,,,9.0
09492.png,19,19,19,19,OK,,,,19.0
09495.png,8,8,8,8,OK,,,,8.0
09496.png,15,15,15,15,OK,,,,15.0
09497.png,25,25,25,25,OK,,,,25.0
09498.png,15,15,15,15,OK,,,,15.0
09500.png,7,7,7,7,OK,,,,7.0
09502.png,11,11,11,11,OK,,,,11.0
09506.png,11,11,11,11,OK,,,,11.0
09507.png,3,3,3,3,OK,,,,3.0
09509.png,27,27,27,27,OK,,,,27.0
09527.png,3,3,3,3,OK,,,,3.0
09528.png,27,27,27,27,OK,,,,27.0
09529.png,9,9,9,9,OK,,,,9.0
09532.png,14,14,14,14,OK,,,,14.0
09539.png,3,3,3,3,OK,,,,3.0
09543.png,32,32,32,32,OK,,,,32.0
09547.png,27,27,27,27,OK,,,,27.0
09548.png,19,19,19,19,OK,,,,19.0
09549.png,11,11,11,11,OK,,,,11.0
09551.png,9,9,9,9,OK,,,,9.0
09553.png,27,27,27,27,OK,,,,27.0
09557.png,15,15,15,15,OK,,,,15.0
09559.png,8,8,8,8,OK,,,,8.0
09565.png,9,9,9,9,OK,,,,9.0
09567.png,14,14,14,14,OK,,,,14.0
09575.png,14,14,14,14,OK,,,,14.0
09578.png,9,9,9,9,OK,,,,9.0
09582.png,3,3,3,3,OK,,,,3.0
09583.png,15,15,15,15,OK,,,,15.0
09584.png,9,9,9,9,OK,,,,9.0
09585.png,14,14,14,14,OK,,,,14.0
09589.png,33,33,33,33,OK,,,,33.0
09590.png,7,7,7,7,OK,,,,7.0
09592.png,3,3,3,3,OK,,,,3.0
09599.png,11,11,11,11,OK,,,,11.0
09604.png,25,25,25,25,OK,,,,25.0
09608.png,31,31,31,31,OK,,,,31.0
09619.png,11,11,11,11,OK,,,,11.0
09623.png,7,7,7,7,OK,,,,7.0
09629.png,14,14,14,14,OK,,,,14.0
09633.png,9,9,9,9,OK,,,,9.0
09638.png,3,3,3,3,OK,,,,3.0
09642.png,14,14,14,14,OK,,,,14.0
09643.png,14,14,14,14,OK,,,,14.0
09649.png,3,3,3,3,OK,,,,3.0
09652.png,8,8,8,8,OK,,,,8.0
09654.png,15,15,15,15,OK,,,,15.0
09656.png,3,3,3,3,OK,,,,3.0
09662.png,9,9,9,9,OK,,,,9.0
09663.png,11,11,11,11,OK,,,,11.0
09664.png,14,14,14,14,OK,,,,14.0
09665.png,25,25,25,25,OK,,,,25.0
09669.png,25,25,25,25,OK,,,,25.0
09678.png,14,14,14,14,OK,,,,14.0
09679.png,3,3,3,3,OK,,,,3.0
09685.png,7,7,7,7,OK,,,,7.0
09694.png,9,9,9,9,OK,,,,9.0
09696.png,7,7,7,7,OK,,,,7.0
09697.png,7,7,7,7,OK,,,,7.0
09699.png,11,11,11,11,OK,,,,11.0
09701.png,8,8,8,8,OK,,,,8.0
09702.png,33,33,33,33,OK,,,,33.0
09705.png,7,7,7,7,OK,,,,7.0
09708.png,3,3,3,3,OK,,,,3.0
09711.png,3,3,3,3,OK,,,,3.0
09719.png,3,3,3,3,OK,,,,3.0
09720.png,33,33,33,33,OK,,,,33.0
09721.png,7,7,7,7,OK,,,,7.0
09723.png,11,11,11,11,OK,,,,11.0
09727.png,11,11,11,11,OK,,,,11.0
09729.png,9,9,9,9,OK,,,,9.0
09738.png,8,8,8,8,OK,,,,8.0
09739.png,3,3,3,3,OK,,,,3.0
09740.png,8,8,8,8,OK,,,,8.0
09742.png,14,14,14,14,OK,,,,14.0
09745.png,3,3,3,3,OK,,,,3.0
09746.png,15,15,15,15,OK,,,,15.0
09752.png,11,11,11,11,OK,,,,11.0
09753.png,25,25,25,25,OK,,,,25.0
09756.png,7,7,7,7,OK,,,,7.0
09758.png,3,3,3,3,OK,,,,3.0
09761.png,7,7,7,7,OK,,,,7.0
09762.png,25,25,25,25,OK,,,,25.0
09764.png,8,8,8,8,OK,,,,8.0
09766.png,31,31,31,31,OK,,,,31.0
09767.png,9,9,9,9,OK,,,,9.0
09774.png,7,7,7,7,OK,,,,7.0
09776.png,25,25,25,25,OK,,,,25.0
09777.png,9,9,9,9,OK,,,,9.0
09780.png,11,11,11,11,OK,,,,11.0
09789.png,9,9,9,9,OK,,,,9.0
09790.png,37,37,37,37,OK,,,,37.0
09793.png,19,19,19,19,OK,,,,19.0
09797.png,11,30,11,30,KO,,,,11.0
09799.png,33,33,33,33,OK,,,,33.0
09802.png,14,14,14,14,OK,,,,14.0
09804.png,25,25,25,25,OK,,,,25.0
09812.png,11,11,11,11,OK,,,,11.0
09815.png,15,15,15,15,OK,,,,15.0
09818.png,25,25,25,25,OK,,,,25.0
09821.png,25,25,25,25,OK,,,,25.0
09825.png,11,11,11,11,OK,,,,11.0
09826.png,9,9,9,9,OK,,,,9.0
09827.png,9,9,9,9,OK,,,,9.0
09829.png,8,8,8,8,OK,,,,8.0
09834.png,19,19,19,19,OK,,,,19.0
09843.png,11,11,11,11,OK,,,,11.0
09845.png,8,8,8,8,OK,,,,8.0
09848.png,37,37,37,37,OK,,,,37.0
09849.png,32,32,32,32,OK,,,,32.0
09850.png,25,25,25,25,OK,,,,25.0
09851.png,8,8,8,8,OK,,,,8.0
09853.png,3,3,3,3,OK,,,,3.0
09855.png,32,32,32,32,OK,,,,32.0
09856.png,25,25,25,25,OK,,,,25.0
09861.png,7,7,7,7,OK,,,,7.0
09862.png,9,9,9,9,OK,,,,9.0
09863.png,8,8,8,8,OK,,,,8.0
09864.png,33,33,33,33,OK,,,,33.0
09866.png,9,9,9,9,OK,,,,9.0
09870.png,3,3,3,3,OK,,,,3.0
09874.png,11,11,11,11,OK,,,,11.0
09875.png,9,9,9,9,OK,,,,9.0
09883.png,3,3,3,3,OK,,,,3.0
09889.png,33,33,33,33,OK,,,,33.0
09891.png,7,7,7,7,OK,,,,7.0
09892.png,33,33,33,33,OK,,,,33.0
09895.png,9,9,9,9,OK,,,,9.0
09898.png,7,7,7,7,OK,,,,7.0
09903.png,9,9,9,9,OK,,,,9.0
09913.png,15,15,15,15,OK,,,,15.0
09914.png,25,25,25,25,OK,,,,25.0
09915.png,8,8,8,8,OK,,,,8.0
09918.png,32,32,32,32,OK,,,,32.0
09920.png,7,7,7,7,OK,,,,7.0
09922.png,7,7,7,7,OK,,,,7.0
09931.png,8,8,8,8,OK,,,,8.0
09933.png,3,3,3,3,OK,,,,3.0
09936.png,19,19,19,19,OK,,,,19.0
09938.png,9,9,9,9,OK,,,,9.0
09942.png,9,9,9,9,OK,,,,9.0
09947.png,3,3,3,3,OK,,,,3.0
09949.png,9,9,9,9,OK,,,,9.0
09950.png,8,8,8,8,OK,,,,8.0
09956.png,8,8,8,8,OK,,,,8.0
09958.png,3,3,3,3,OK,,,,3.0
09959.png,8,8,8,8,OK,,,,8.0
09967.png,3,3,3,3,OK,,,,3.0
09971.png,9,9,9,9,OK,,,,9.0
09974.png,30,30,30,30,OK,,,,30.0
09978.png,9,9,9,9,OK,,,,9.0
09979.png,3,3,3,3,OK,,,,3.0
09985.png,15,15,15,15,OK,,,,15.0
09989.png,8,8,8,8,OK,,,,8.0
09998.png,25,25,25,25,OK,,,,25.0
10000.png,27,27,27,27,OK,,,,27.0
10004.png,25,25,25,25,OK,,,,25.0
10008.png,33,33,33,33,OK,,,,33.0
10010.png,11,11,11,11,OK,,,,11.0
10019.png,11,11,11,11,OK,,,,11.0
10031.png,9,9,9,9,OK,,,,9.0
10033.png,8,8,8,8,OK,,,,8.0
10034.png,25,25,25,25,OK,,,,25.0
10036.png,11,11,11,11,OK,,,,11.0
10037.png,33,33,33,33,OK,,,,33.0
10040.png,9,9,9,9,OK,,,,9.0
10041.png,9,9,9,9,OK,,,,9.0
10044.png,9,9,9,9,OK,,,,9.0
10045.png,8,8,8,8,OK,,,,8.0
10046.png,11,11,11,11,OK,,,,11.0
10049.png,0,0,0,0,OK,,,,0.0
10058.png,3,3,3,3,OK,,,,3.0
10064.png,7,7,7,7,OK,,,,7.0
10066.png,3,3,3,3,OK,,,,3.0
10067.png,25,25,25,25,OK,,,,25.0
10070.png,25,25,25,25,OK,,,,25.0
10072.png,9,9,9,9,OK,,,,9.0
10074.png,11,11,11,11,OK,,,,11.0
10076.png,11,11,11,11,OK,,,,11.0
10083.png,3,3,3,3,OK,,,,3.0
10086.png,7,7,7,7,OK,,,,7.0
10087.png,3,3,3,3,OK,,,,3.0
10089.png,11,11,11,11,OK,,,,11.0
10090.png,25,25,25,25,OK,,,,25.0
10091.png,25,25,25,25,OK,,,,25.0
10092.png,9,9,9,9,OK,,,,9.0
10093.png,3,3,3,3,OK,,,,3.0
10095.png,3,3,3,3,OK,,,,3.0
10100.png,27,27,27,27,OK,,,,27.0
10105.png,7,7,7,7,OK,,,,7.0
10107.png,3,3,3,3,OK,,,,3.0
10109.png,25,25,25,25,OK,,,,25.0
10113.png,11,11,11,11,OK,,,,11.0
10114.png,11,11,11,11,OK,,,,11.0
10120.png,8,8,8,8,OK,,,,8.0
10124.png,30,30,11,30,KO,,,,11.0
10131.png,33,33,33,33,OK,,,,33.0
10135.png,3,5,5,5,KO,,,,5.0
10136.png,7,7,7,7,OK,,,,7.0
10143.png,9,9,9,9,OK,,,,9.0
10144.png,25,25,25,25,OK,,,,25.0
10146.png,15,15,15,15,OK,,,,15.0
10148.png,3,3,3,3,OK,,,,3.0
10152.png,15,15,15,15,OK,,,,15.0
10161.png,8,8,8,8,OK,,,,8.0
10165.png,33,33,33,33,OK,,,,33.0
10171.png,11,11,11,11,OK,,,,11.0
10178.png,15,15,15,15,OK,,,,15.0
10179.png,3,3,3,3,OK,,,,3.0
10184.png,11,11,11,11,OK,,,,11.0
10185.png,3,3,3,3,OK,,,,3.0
10187.png,19,19,19,19,OK,,,,19.0
10189.png,9,9,9,9,OK,,,,9.0
10190.png,11,11,11,11,OK,,,,11.0
10192.png,3,3,3,3,OK,,,,3.0
10195.png,3,3,3,3,OK,,,,3.0
10196.png,33,33,33,33,OK,,,,33.0
10200.png,33,33,33,33,OK,,,,33.0
10202.png,15,15,15,15,OK,,,,15.0
10207.png,7,7,7,7,OK,,,,7.0
10219.png,11,11,11,11,OK,,,,11.0
10221.png,8,8,8,8,OK,,,,8.0
10222.png,15,15,15,15,OK,,,,15.0
10227.png,11,11,11,11,OK,,,,11.0
10228.png,9,9,9,9,OK,,,,9.0
10235.png,8,8,8,8,OK,,,,8.0
10239.png,11,11,11,11,OK,,,,11.0
10241.png,9,9,9,9,OK,,,,9.0
10244.png,7,7,7,7,OK,,,,7.0
10245.png,25,25,25,25,OK,,,,25.0
10247.png,7,7,7,7,OK,,,,7.0
10250.png,41,41,41,41,OK,,,,41.0
10257.png,8,8,8,8,OK,,,,8.0
10260.png,15,15,15,15,OK,,,,15.0
10261.png,7,7,7,7,OK,,,,7.0
10262.png,9,9,9,9,OK,,,,9.0
10267.png,7,7,7,7,OK,,,,7.0
10274.png,33,33,33,33,OK,,,,33.0
10279.png,9,9,9,9,OK,,,,9.0
10280.png,8,8,8,8,OK,,,,8.0
10281.png,37,37,37,37,OK,,,,37.0
10285.png,25,25,25,25,OK,,,,25.0
10286.png,9,9,9,9,OK,,,,9.0
10292.png,41,41,41,41,OK,,,,41.0
10293.png,33,33,33,33,OK,,,,33.0
10299.png,8,8,8,8,OK,,,,8.0
10300.png,7,7,7,7,OK,,,,7.0
10305.png,8,8,8,8,OK,,,,8.0
10312.png,15,15,15,15,OK,,,,15.0
10313.png,9,9,9,9,OK,,,,9.0
10314.png,33,33,33,33,OK,,,,33.0
10317.png,7,7,7,7,OK,,,,7.0
10321.png,9,9,9,9,OK,,,,9.0
10322.png,7,7,7,7,OK,,,,7.0
10323.png,7,7,7,7,OK,,,,7.0
10326.png,33,33,33,33,OK,,,,33.0
10327.png,15,15,15,15,OK,,,,15.0
10329.png,8,8,8,8,OK,,,,8.0
10337.png,11,11,11,11,OK,,,,11.0
10339.png,8,8,8,8,OK,,,,8.0
10341.png,33,33,33,33,OK,,,,33.0
10342.png,9,9,9,9,OK,,,,9.0
10343.png,33,33,33,33,OK,,,,33.0
10344.png,33,33,33,33,OK,,,,33.0
10345.png,9,9,9,9,OK,,,,9.0
10346.png,8,8,8,8,OK,,,,8.0
10350.png,15,15,15,15,OK,,,,15.0
10351.png,11,11,11,11,OK,,,,11.0
10356.png,7,7,7,7,OK,,,,7.0
10357.png,3,3,3,3,OK,,,,3.0
10367.png,27,27,27,27,OK,,,,27.0
10368.png,9,9,9,9,OK,,,,9.0
10372.png,9,9,9,9,OK,,,,9.0
10373.png,25,25,25,25,OK,,,,25.0
10376.png,15,15,15,15,OK,,,,15.0
10381.png,0,0,0,0,OK,,,,0.0
10382.png,25,25,25,25,OK,,,,25.0
10383.png,33,33,33,33,OK,,,,33.0
10384.png,9,9,9,9,OK,,,,9.0
10385.png,11,11,11,11,OK,,,,11.0
10386.png,11,11,11,11,OK,,,,11.0
10389.png,33,33,33,33,OK,,,,33.0
10400.png,7,7,7,7,OK,,,,7.0
10404.png,7,7,7,7,OK,,,,7.0
10406.png,0,0,0,0,OK,,,,0.0
10407.png,25,25,25,25,OK,,,,25.0
10414.png,37,37,37,37,OK,,,,37.0
10416.png,32,32,32,32,OK,,,,32.0
10417.png,32,32,32,32,OK,,,,32.0
10419.png,41,41,41,41,OK,,,,41.0
10423.png,25,25,25,25,OK,,,,25.0
10427.png,8,8,8,8,OK,,,,8.0
10428.png,9,9,9,9,OK,,,,9.0
10431.png,25,25,25,25,OK,,,,25.0
10434.png,9,9,9,9,OK,,,,9.0
10437.png,25,25,25,25,OK,,,,25.0
10441.png,8,8,8,8,OK,,,,8.0
10442.png,25,25,25,25,OK,,,,25.0
10445.png,25,25,25,25,OK,,,,25.0
10448.png,11,11,11,11,OK,,,,11.0
10449.png,3,3,3,3,OK,,,,3.0
10452.png,9,9,9,9,OK,,,,9.0
10456.png,9,9,9,9,OK,,,,9.0
10458.png,7,7,7,7,OK,,,,7.0
10464.png,8,8,8,8,OK,,,,8.0
10468.png,8,8,8,8,OK,,,,8.0
10481.png,25,25,25,25,OK,,,,25.0
10483.png,25,25,25,25,OK,,,,25.0
10486.png,7,7,7,7,OK,,,,7.0
10490.png,8,8,8,8,OK,,,,8.0
10497.png,3,3,3,3,OK,,,,3.0
10498.png,3,3,3,3,OK,,,,3.0
10504.png,9,9,9,9,OK,,,,9.0
10505.png,3,3,3,3,OK,,,,3.0
10508.png,3,3,3,3,OK,,,,3.0
10514.png,9,9,9,9,OK,,,,9.0
10516.png,7,7,7,7,OK,,,,7.0
10517.png,15,15,15,15,OK,,,,15.0
10518.png,32,32,32,32,OK,,,,32.0
10523.png,3,3,3,3,OK,,,,3.0
10524.png,25,25,25,25,OK,,,,25.0
10525.png,8,8,8,8,OK,,,,8.0
10531.png,9,9,9,9,OK,,,,9.0
10533.png,11,11,11,11,OK,,,,11.0
10535.png,25,25,25,25,OK,,,,25.0
10536.png,0,0,0,0,OK,,,,0.0
10538.png,15,15,15,15,OK,,,,15.0
10541.png,11,11,11,11,OK,,,,11.0
10550.png,9,9,9,9,OK,,,,9.0
10553.png,25,25,25,25,OK,,,,25.0
10555.png,3,3,3,3,OK,,,,3.0
10557.png,11,11,11,11,OK,,,,11.0
10566.png,11,11,11,11,OK,,,,11.0
10567.png,8,8,8,8,OK,,,,8.0
10568.png,8,8,8,8,OK,,,,8.0
10570.png,11,11,11,11,OK,,,,11.0
